party,avg_pct
CON,0.16153846153846155
DEM,44.06117318435754
GRE,1.0720200752823086
IND,8.17463054187192
LIB,0.8972375690607735
OTH,0.7
PSL,0.5363636363636364
REP,45.36010800744879
